id	taxonID	identifier	parentNameUsageID	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	modified	scientificName	taxonRank	references
735314	https://www.inaturalist.org/taxa/735314	https://www.inaturalist.org/taxa/735314	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	foliolosa	NA	2019-02-16T15:11:13Z	Gaultheria foliolosa	species	http://eol.org/pages/8767813
735316	https://www.inaturalist.org/taxa/735316	https://www.inaturalist.org/taxa/735316	https://www.inaturalist.org/taxa/576128	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Themistoclesia	epiphytica	NA	2019-02-15T19:25:32Z	Themistoclesia epiphytica	species	http://eol.org/pages/5254422
736584	https://www.inaturalist.org/taxa/736584	https://www.inaturalist.org/taxa/736584	https://www.inaturalist.org/taxa/428736	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Lyonia	ovalifolia	lanceolata	2019-05-10T04:50:24Z	Lyonia ovalifolia lanceolata	subspecies	http://eol.org/pages/19825208
736585	https://www.inaturalist.org/taxa/736585	https://www.inaturalist.org/taxa/736585	https://www.inaturalist.org/taxa/60369	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Pyrola	alboreticulata	NA	2020-02-09T06:31:04Z	Pyrola alboreticulata	species	http://eol.org/pages/2891090
736586	https://www.inaturalist.org/taxa/736586	https://www.inaturalist.org/taxa/736586	https://www.inaturalist.org/taxa/1460256	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	chilanshanense	NA	2023-03-27T09:45:03Z	Rhododendron chilanshanense	species	http://eol.org/pages/2908163
736587	https://www.inaturalist.org/taxa/736587	https://www.inaturalist.org/taxa/736587	https://www.inaturalist.org/taxa/1458714	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	kawakamii	NA	2023-03-19T14:35:45Z	Rhododendron kawakamii	species	http://eol.org/pages/2874050
736589	https://www.inaturalist.org/taxa/736589	https://www.inaturalist.org/taxa/736589	https://www.inaturalist.org/taxa/1460257	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	lasiostylum	NA	2023-03-28T15:04:00Z	Rhododendron lasiostylum	species	http://eol.org/pages/2874060
736590	https://www.inaturalist.org/taxa/736590	https://www.inaturalist.org/taxa/736590	https://www.inaturalist.org/taxa/1460257	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	noriakianum	NA	2023-03-28T15:14:33Z	Rhododendron noriakianum	species	http://eol.org/pages/2874107
736591	https://www.inaturalist.org/taxa/736591	https://www.inaturalist.org/taxa/736591	https://www.inaturalist.org/taxa/920528	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	ovatum	NA	2023-03-23T10:39:23Z	Rhododendron ovatum	species	http://eol.org/pages/2891355
736592	https://www.inaturalist.org/taxa/736592	https://www.inaturalist.org/taxa/736592	https://www.inaturalist.org/taxa/736594	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	dunalianum	caudatifolium	2019-11-12T15:28:12Z	Vaccinium dunalianum caudatifolium	subspecies	http://eol.org/pages/11862171
736593	https://www.inaturalist.org/taxa/736593	https://www.inaturalist.org/taxa/736593	https://www.inaturalist.org/taxa/736595	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	japonicum	lasiostemon	2019-05-10T04:50:22Z	Vaccinium japonicum lasiostemon	subspecies	http://eol.org/pages/19863496
736594	https://www.inaturalist.org/taxa/736594	https://www.inaturalist.org/taxa/736594	https://www.inaturalist.org/taxa/48353	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	dunalianum	NA	2019-02-15T20:23:59Z	Vaccinium dunalianum	species	http://eol.org/pages/2891456
736595	https://www.inaturalist.org/taxa/736595	https://www.inaturalist.org/taxa/736595	https://www.inaturalist.org/taxa/48353	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	japonicum	NA	2023-06-22T23:35:04Z	Vaccinium japonicum	species	http://eol.org/pages/2891474
736596	https://www.inaturalist.org/taxa/736596	https://www.inaturalist.org/taxa/736596	https://www.inaturalist.org/taxa/48353	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	kengii	NA	2021-11-19T10:01:55Z	Vaccinium kengii	species	http://eol.org/pages/2876272
736597	https://www.inaturalist.org/taxa/736597	https://www.inaturalist.org/taxa/736597	https://www.inaturalist.org/taxa/736598	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	delavayi	merrillianum	2019-05-10T04:50:29Z	Vaccinium delavayi merrillianum	subspecies	http://eol.org/pages/11862220
736598	https://www.inaturalist.org/taxa/736598	https://www.inaturalist.org/taxa/736598	https://www.inaturalist.org/taxa/48353	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	delavayi	NA	2019-02-15T20:23:52Z	Vaccinium delavayi	species	http://eol.org/pages/2891453
737371	https://www.inaturalist.org/taxa/737371	https://www.inaturalist.org/taxa/737371	https://www.inaturalist.org/taxa/132487	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Cavendishia	speciosa	NA	2019-02-16T10:10:26Z	Cavendishia speciosa	species	http://eol.org/pages/19790882
737373	https://www.inaturalist.org/taxa/737373	https://www.inaturalist.org/taxa/737373	https://www.inaturalist.org/taxa/576128	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Themistoclesia	cuatrecasasii	NA	2019-08-05T17:28:50Z	Themistoclesia cuatrecasasii	species	http://eol.org/pages/5254418
737910	https://www.inaturalist.org/taxa/737910	https://www.inaturalist.org/taxa/737910	https://www.inaturalist.org/taxa/713172	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	rubropilosum	taiwanalpinum	2018-07-05T11:24:39Z	Rhododendron rubropilosum taiwanalpinum	variety	http://taibnet.sinica.edu.tw/home_eng.php?
739371	https://www.inaturalist.org/taxa/739371	https://www.inaturalist.org/taxa/739371	https://www.inaturalist.org/taxa/60374	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Pyrola	rotundifolia	norvegica	2019-08-27T02:57:13Z	Pyrola rotundifolia norvegica	subspecies	NA
739433	https://www.inaturalist.org/taxa/739433	https://www.inaturalist.org/taxa/739433	https://www.inaturalist.org/taxa/129434	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Lyonia	truncata	NA	2021-07-28T07:33:16Z	Lyonia truncata	species	NA
739434	https://www.inaturalist.org/taxa/739434	https://www.inaturalist.org/taxa/739434	https://www.inaturalist.org/taxa/739433	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Lyonia	truncata	proctorii	2019-02-15T16:16:49Z	Lyonia truncata proctorii	variety	NA
739813	https://www.inaturalist.org/taxa/739813	https://www.inaturalist.org/taxa/739813	https://www.inaturalist.org/taxa/323991	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Acrotriche	patula	NA	2019-08-05T19:07:08Z	Acrotriche patula	species	http://eol.org/pages/5249514
743184	https://www.inaturalist.org/taxa/743184	https://www.inaturalist.org/taxa/743184	https://www.inaturalist.org/taxa/461859	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Psammisia	ferruginea	NA	2019-02-15T18:33:34Z	Psammisia ferruginea	species	http://eol.org/pages/8767429
745992	https://www.inaturalist.org/taxa/745992	https://www.inaturalist.org/taxa/745992	https://www.inaturalist.org/taxa/1460257	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	longiperulatum	NA	2023-03-28T15:13:31Z	Rhododendron longiperulatum	species	http://eol.org/pages/2874070
746074	https://www.inaturalist.org/taxa/746074	https://www.inaturalist.org/taxa/746074	https://www.inaturalist.org/taxa/48353	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	cebuense	NA	2020-02-09T06:22:25Z	Vaccinium cebuense	species	NA
746093	https://www.inaturalist.org/taxa/746093	https://www.inaturalist.org/taxa/746093	https://www.inaturalist.org/taxa/1459480	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	rawatii	NA	2023-07-05T09:43:27Z	Rhododendron rawatii	species	NA
746151	https://www.inaturalist.org/taxa/746151	https://www.inaturalist.org/taxa/746151	https://www.inaturalist.org/taxa/1459479	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	leigongshanense	NA	2023-03-28T22:14:47Z	Rhododendron leigongshanense	species	NA
747223	https://www.inaturalist.org/taxa/747223	https://www.inaturalist.org/taxa/747223	https://www.inaturalist.org/taxa/1459480	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	fulgens	NA	2023-03-23T19:06:48Z	Rhododendron fulgens	species	http://eol.org/pages/2908216
747237	https://www.inaturalist.org/taxa/747237	https://www.inaturalist.org/taxa/747237	https://www.inaturalist.org/taxa/1459476	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	wallichii	NA	2023-03-23T17:37:25Z	Rhododendron wallichii	species	http://eol.org/pages/2891423
748672	https://www.inaturalist.org/taxa/748672	https://www.inaturalist.org/taxa/748672	https://www.inaturalist.org/taxa/48353	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	corymbodendron	NA	2019-02-15T20:23:22Z	Vaccinium corymbodendron	species	http://eol.org/pages/8766977
750930	https://www.inaturalist.org/taxa/750930	https://www.inaturalist.org/taxa/750930	https://www.inaturalist.org/taxa/337620	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Monotropastrum	humile	glaberrimum	2019-05-10T04:47:56Z	Monotropastrum humile glaberrimum	variety	http://eol.org/pages/39880524
752754	https://www.inaturalist.org/taxa/752754	https://www.inaturalist.org/taxa/752754	https://www.inaturalist.org/taxa/59950	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Epacris	myrtifolia	NA	2019-02-16T13:46:37Z	Epacris myrtifolia	species	http://eol.org/pages/5250071
764711	https://www.inaturalist.org/taxa/764711	https://www.inaturalist.org/taxa/764711	https://www.inaturalist.org/taxa/52132	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Phyllodoce	nipponica	NA	2019-11-24T01:51:43Z	Phyllodoce nipponica	species	http://eol.org/pages/6950109
765092	https://www.inaturalist.org/taxa/765092	https://www.inaturalist.org/taxa/765092	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	abbreviata	NA	2019-02-16T15:10:37Z	Gaultheria abbreviata	species	http://www.plantsoftheworldonline.org/?
765093	https://www.inaturalist.org/taxa/765093	https://www.inaturalist.org/taxa/765093	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	acroleia	NA	2019-02-16T15:10:38Z	Gaultheria acroleia	species	http://www.plantsoftheworldonline.org/?
765094	https://www.inaturalist.org/taxa/765094	https://www.inaturalist.org/taxa/765094	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	akaensis	NA	2019-02-16T05:44:53Z	Gaultheria akaensis	species	http://www.plantsoftheworldonline.org/?
765095	https://www.inaturalist.org/taxa/765095	https://www.inaturalist.org/taxa/765095	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	albiflora	NA	2019-02-16T19:40:51Z	Gaultheria albiflora	species	http://www.plantsoftheworldonline.org/?
765096	https://www.inaturalist.org/taxa/765096	https://www.inaturalist.org/taxa/765096	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	alnifolia	NA	2022-08-27T02:46:19Z	Gaultheria alnifolia	species	http://www.plantsoftheworldonline.org/?
765097	https://www.inaturalist.org/taxa/765097	https://www.inaturalist.org/taxa/765097	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	amoena	NA	2020-04-07T14:46:24Z	Gaultheria amoena	species	http://www.plantsoftheworldonline.org/?
765098	https://www.inaturalist.org/taxa/765098	https://www.inaturalist.org/taxa/765098	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	atjehensis	NA	2019-02-16T15:10:49Z	Gaultheria atjehensis	species	http://www.plantsoftheworldonline.org/?
765099	https://www.inaturalist.org/taxa/765099	https://www.inaturalist.org/taxa/765099	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	arfakana	NA	2019-02-16T15:10:48Z	Gaultheria arfakana	species	http://www.plantsoftheworldonline.org/?
765100	https://www.inaturalist.org/taxa/765100	https://www.inaturalist.org/taxa/765100	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	barbulata	NA	2019-02-16T15:10:49Z	Gaultheria barbulata	species	http://www.plantsoftheworldonline.org/?
765101	https://www.inaturalist.org/taxa/765101	https://www.inaturalist.org/taxa/765101	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	berberidifolia	NA	2019-02-16T15:10:50Z	Gaultheria berberidifolia	species	http://www.plantsoftheworldonline.org/?
765102	https://www.inaturalist.org/taxa/765102	https://www.inaturalist.org/taxa/765102	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	bracteata	NA	2019-02-16T15:10:52Z	Gaultheria bracteata	species	http://www.plantsoftheworldonline.org/?
765103	https://www.inaturalist.org/taxa/765103	https://www.inaturalist.org/taxa/765103	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	bradeana	NA	2019-02-16T15:10:52Z	Gaultheria bradeana	species	http://www.plantsoftheworldonline.org/?
765104	https://www.inaturalist.org/taxa/765104	https://www.inaturalist.org/taxa/765104	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	brevistipes	NA	2019-02-16T15:10:53Z	Gaultheria brevistipes	species	http://www.plantsoftheworldonline.org/?
765105	https://www.inaturalist.org/taxa/765105	https://www.inaturalist.org/taxa/765105	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	bryoides	NA	2019-02-16T05:57:41Z	Gaultheria bryoides	species	http://www.plantsoftheworldonline.org/?
765106	https://www.inaturalist.org/taxa/765106	https://www.inaturalist.org/taxa/765106	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	buxifolia	NA	2020-04-22T20:10:12Z	Gaultheria buxifolia	species	http://www.plantsoftheworldonline.org/?
765107	https://www.inaturalist.org/taxa/765107	https://www.inaturalist.org/taxa/765107	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	caespitosa	NA	2019-02-16T15:10:57Z	Gaultheria caespitosa	species	http://www.plantsoftheworldonline.org/?
765108	https://www.inaturalist.org/taxa/765108	https://www.inaturalist.org/taxa/765108	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	cardiosepala	NA	2019-02-16T15:10:58Z	Gaultheria cardiosepala	species	http://www.plantsoftheworldonline.org/?
765109	https://www.inaturalist.org/taxa/765109	https://www.inaturalist.org/taxa/765109	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	celebica	NA	2019-02-16T15:10:58Z	Gaultheria celebica	species	http://www.plantsoftheworldonline.org/?
765110	https://www.inaturalist.org/taxa/765110	https://www.inaturalist.org/taxa/765110	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	chiriquensis	NA	2019-02-16T15:10:59Z	Gaultheria chiriquensis	species	http://www.plantsoftheworldonline.org/?
765111	https://www.inaturalist.org/taxa/765111	https://www.inaturalist.org/taxa/765111	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	ciliisepala	NA	2019-02-16T19:40:48Z	Gaultheria ciliisepala	species	http://www.plantsoftheworldonline.org/?
765112	https://www.inaturalist.org/taxa/765112	https://www.inaturalist.org/taxa/765112	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	codonantha	NA	2019-02-16T15:11:00Z	Gaultheria codonantha	species	http://www.plantsoftheworldonline.org/?
765113	https://www.inaturalist.org/taxa/765113	https://www.inaturalist.org/taxa/765113	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	corvensis	NA	2019-02-16T17:45:23Z	Gaultheria corvensis	species	http://www.plantsoftheworldonline.org/?
765114	https://www.inaturalist.org/taxa/765114	https://www.inaturalist.org/taxa/765114	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	crassifolia	NA	2019-02-16T19:40:52Z	Gaultheria crassifolia	species	http://www.plantsoftheworldonline.org/?
765115	https://www.inaturalist.org/taxa/765115	https://www.inaturalist.org/taxa/765115	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	dialypetala	NA	2019-02-16T15:11:04Z	Gaultheria dialypetala	species	http://www.plantsoftheworldonline.org/?
765116	https://www.inaturalist.org/taxa/765116	https://www.inaturalist.org/taxa/765116	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	discolor	NA	2019-02-16T15:11:06Z	Gaultheria discolor	species	http://www.plantsoftheworldonline.org/?
765117	https://www.inaturalist.org/taxa/765117	https://www.inaturalist.org/taxa/765117	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	dolichopoda	NA	2019-02-16T15:11:07Z	Gaultheria dolichopoda	species	http://www.plantsoftheworldonline.org/?
765118	https://www.inaturalist.org/taxa/765118	https://www.inaturalist.org/taxa/765118	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	dumicola	NA	2019-02-17T17:32:30Z	Gaultheria dumicola	species	http://www.plantsoftheworldonline.org/?
765121	https://www.inaturalist.org/taxa/765121	https://www.inaturalist.org/taxa/765121	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	×	NA	2019-02-16T15:11:12Z	Gaultheria × fagifolia	hybrid	http://www.plantsoftheworldonline.org/?
765151	https://www.inaturalist.org/taxa/765151	https://www.inaturalist.org/taxa/765151	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	gonggashanensis	NA	2019-02-16T19:49:03Z	Gaultheria gonggashanensis	species	http://www.plantsoftheworldonline.org/?
765152	https://www.inaturalist.org/taxa/765152	https://www.inaturalist.org/taxa/765152	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	glomerata	NA	2021-01-12T20:08:04Z	Gaultheria glomerata	species	http://www.plantsoftheworldonline.org/?
765153	https://www.inaturalist.org/taxa/765153	https://www.inaturalist.org/taxa/765153	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	gracilescens	NA	2019-02-16T15:11:18Z	Gaultheria gracilescens	species	http://www.plantsoftheworldonline.org/?
765154	https://www.inaturalist.org/taxa/765154	https://www.inaturalist.org/taxa/765154	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	gracilis	NA	2019-02-16T15:11:19Z	Gaultheria gracilis	species	http://www.plantsoftheworldonline.org/?
765155	https://www.inaturalist.org/taxa/765155	https://www.inaturalist.org/taxa/765155	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	griffithiana	NA	2019-02-16T15:11:20Z	Gaultheria griffithiana	species	http://www.plantsoftheworldonline.org/?
765156	https://www.inaturalist.org/taxa/765156	https://www.inaturalist.org/taxa/765156	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	heteromera	NA	2019-02-16T15:11:21Z	Gaultheria heteromera	species	http://www.plantsoftheworldonline.org/?
765157	https://www.inaturalist.org/taxa/765157	https://www.inaturalist.org/taxa/765157	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	hirta	NA	2019-02-16T15:11:22Z	Gaultheria hirta	species	http://www.plantsoftheworldonline.org/?
765158	https://www.inaturalist.org/taxa/765158	https://www.inaturalist.org/taxa/765158	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	howellii	NA	2019-02-17T17:30:55Z	Gaultheria howellii	species	http://www.plantsoftheworldonline.org/?
765159	https://www.inaturalist.org/taxa/765159	https://www.inaturalist.org/taxa/765159	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	hypochlora	NA	2019-02-16T15:11:29Z	Gaultheria hypochlora	species	NA
765160	https://www.inaturalist.org/taxa/765160	https://www.inaturalist.org/taxa/765160	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	insana	NA	2019-02-16T15:11:30Z	Gaultheria insana	species	NA
765161	https://www.inaturalist.org/taxa/765161	https://www.inaturalist.org/taxa/765161	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	insipida	NA	2020-05-27T11:17:32Z	Gaultheria insipida	species	NA
765162	https://www.inaturalist.org/taxa/765162	https://www.inaturalist.org/taxa/765162	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	×	NA	2019-02-16T15:11:31Z	Gaultheria × intermedia	hybrid	NA
765163	https://www.inaturalist.org/taxa/765163	https://www.inaturalist.org/taxa/765163	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	itatiaiae	NA	2019-02-16T15:11:32Z	Gaultheria itatiaiae	species	NA
765164	https://www.inaturalist.org/taxa/765164	https://www.inaturalist.org/taxa/765164	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	japonica	NA	2019-02-16T15:11:33Z	Gaultheria japonica	species	NA
765165	https://www.inaturalist.org/taxa/765165	https://www.inaturalist.org/taxa/765165	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	jingdongensis	NA	2019-02-16T15:11:33Z	Gaultheria jingdongensis	species	NA
765166	https://www.inaturalist.org/taxa/765166	https://www.inaturalist.org/taxa/765166	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	×	NA	2019-02-16T15:22:33Z	Gaultheria × jordanensis	hybrid	NA
765167	https://www.inaturalist.org/taxa/765167	https://www.inaturalist.org/taxa/765167	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	kamengiana	NA	2019-02-16T17:59:06Z	Gaultheria kamengiana	species	NA
765168	https://www.inaturalist.org/taxa/765168	https://www.inaturalist.org/taxa/765168	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	kemiriensis	NA	2019-02-16T15:11:37Z	Gaultheria kemiriensis	species	NA
765169	https://www.inaturalist.org/taxa/765169	https://www.inaturalist.org/taxa/765169	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	lanceolata	NA	2019-02-16T15:11:38Z	Gaultheria lanceolata	species	NA
765170	https://www.inaturalist.org/taxa/765170	https://www.inaturalist.org/taxa/765170	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	losirensis	NA	2019-02-16T15:11:41Z	Gaultheria losirensis	species	NA
765171	https://www.inaturalist.org/taxa/765171	https://www.inaturalist.org/taxa/765171	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	lohitiensis	NA	2019-02-16T05:44:56Z	Gaultheria lohitiensis	species	NA
765172	https://www.inaturalist.org/taxa/765172	https://www.inaturalist.org/taxa/765172	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	major	NA	2019-02-16T19:40:50Z	Gaultheria major	species	NA
765173	https://www.inaturalist.org/taxa/765173	https://www.inaturalist.org/taxa/765173	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	malayana	NA	2019-02-16T15:11:43Z	Gaultheria malayana	species	NA
765174	https://www.inaturalist.org/taxa/765174	https://www.inaturalist.org/taxa/765174	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	marginata	NA	2019-02-16T15:11:44Z	Gaultheria marginata	species	NA
765175	https://www.inaturalist.org/taxa/765175	https://www.inaturalist.org/taxa/765175	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	marronina	NA	2019-02-16T19:49:02Z	Gaultheria marronina	species	NA
765176	https://www.inaturalist.org/taxa/765176	https://www.inaturalist.org/taxa/765176	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	megalodonta	NA	2019-02-16T15:11:44Z	Gaultheria megalodonta	species	NA
765177	https://www.inaturalist.org/taxa/765177	https://www.inaturalist.org/taxa/765177	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	minuta	NA	2019-02-16T15:11:47Z	Gaultheria minuta	species	NA
765178	https://www.inaturalist.org/taxa/765178	https://www.inaturalist.org/taxa/765178	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	mundula	NA	2019-02-16T15:11:50Z	Gaultheria mundula	species	NA
765179	https://www.inaturalist.org/taxa/765179	https://www.inaturalist.org/taxa/765179	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	myrtilloides	NA	2019-02-16T15:11:52Z	Gaultheria myrtilloides	species	NA
